name,artist,gender,lyrics
We Found Love,Rihanna,1,"72 Lyrics[Video Intro: Agyness Deyn]
It's like you're screaming, and no one can hear
You almost feel ashamed, that someone could be that important
That without them, you feel like nothing
No one will ever understand how much it hurts
You feel hopeless, like nothing can save you
And when it's over and it's gone
You almost wish you could have all that bad stuff back
So that you could have the good

[Verse 1]
Yellow diamonds in the light
And we're standing side by side
As your shadow crosses mine
What it takes to come alive

[Pre-Chorus]
It's the way I'm feeling, I just can't deny
But I've gotta let it go

[Chorus]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
You might also like[Drop]

[Verse 2]
Shine a light through an open door
Love and life, I will divide
Turn away 'cause I need you more
Feel the heartbeat in my mind

[Pre-Chorus]
It's the way I'm feeling, I just can't deny
But I've gotta let it go

[Chorus]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place

[Bridge]
Yellow diamonds in the light
And we're standing side by side
As your shadow crosses mine

[Chorus]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
[Drop]

[Chorus]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place214Embed"
Only Girl (In The World),Rihanna,1,"90 Lyrics[Intro]
La-la-la-la
La-la-la-la
La-la-la-la (Uh, yeah)
La-la-la-la

[Verse 1]
I want you to love me
Like I'm a hot ride (Uh, yeah)
Be thinking of me (Uh)
Doing what you like (Haha)
So, boy, forget about the world
'Cause it's gon' be me and you tonight (Yeah)
I wanna make you beg for it
Then I'ma make you swallow your pride, oh (Uh, uh)

[Chorus]
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man, yeah
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only one
You might also like[Verse 2]
Want you to take it (Uh)
Like a thief in the night (Uh)
Hold me like a pillow
Make me feel right (Uh)
Baby, I'll tell you all my secrets that I'm keeping
You can come inside (Yeah)
And when you enter, you ain't leaving
Be my prisoner for the night, oh

[Chorus]
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
Like I'm the only one who knows your heart
Only one

[Bridge]
Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Oh, make it last all night, night
Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Make it last all night
[Chorus]
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man
Only girl in the world
Girl in the world
Only girl in the world
Girl in the world35Embed"
Love On The Brain,Rihanna,1,"169 Lyrics[Verse 1]
And you got me like, oh
What you want from me? (What you want from me?)
And I tried to buy your pretty heart, but the price too high
Baby, you got me like, oh, mmm
You love when I fall apart (Fall apart)
So you can put me together and throw me against the wall

[Pre-Chorus]
Baby, you got me like, I, woo, I
Don't you stop loving me (Loving me)
Don't quit loving me (Loving me)
Just start loving me, oh (Loving me)

[Chorus]
And, babe, I'm fist-fighting with fire
Just to get close to you
Can we burn something, babe?
And I'll run for miles just to get a taste
Must be love on the brain
That's got me feeling this way (Feeling this way)
It beats me black and blue, but it fucks me so good
And I can't get enough
Must be love on the brain, yeah
And it keeps cursing my name (Cursing my name)
No matter what I do, I'm no good without you
And I can't get enough
Must be love on the brain
You might also like[Verse 2]
Baby, keep loving me
Just love me, yeah
Just love me
All you need to do is love me, yeah
Got me like, ow
I'm tired of being played like a violin
What do I gotta do to get in your motherfuckin' heart?

[Pre-Chorus]
Baby, like, I, woo I
Don't you stop loving me (Loving me)
Don't quit loving me (Loving me)
Just start loving me, ooh (Loving me)

[Chorus]
And, babe, I'm fist-fighting with fire
Just to get close to you
Can we burn something, babe?
And I'll run for miles just to get a taste
Must be love on the brain
That's got me feeling this way (Feeling this way)
It beats me black and blue, but it fucks me so good
And I can't get enough
Must be love on the brain, yeah
And it keeps cursing my name (Cursing my name)
No matter what I do, I'm no good without you
And I can't get enough
Must be love on the brain
[Click here to learn more about the making of ""Love on the Brain""]178Embed"
Umbrella,Rihanna,1,"142 Lyrics[Intro: JAY-Z]
Uh-huh, uh-huh (Yeah, Rihanna)
Uh-huh, uh-huh (Good Girl Gone Bad)
Uh-huh, uh-huh (Take three, action)
Uh-huh, uh-huh (Hov)

[Verse 1: JAY-Z & Rihanna]
No clouds in my stones
Let it rain, I hydroplane in the bank
Comin' down with the Dow Jones (Ayy, ayy, ayy)
When the clouds come, we go, we Roc-A-Fella (Ayy-ayy-ayy, ayy)
We fly higher than weather, in G5's or better
You know me (You know me)
In anticipation for precipitation, stack chips for the rainy day
Jay, Rain Man is back (Ayy-ayy-ayy, ayy)
With Little Miss Sunshine, Rihanna, where you at?  (Ayy-ayy-ayy, ayy)
[Verse 2: Rihanna]
You have my heart, and we'll never be worlds apart
May be in magazines but you'll still be my star
Baby, 'cause in the dark, you can't see shiny cars
And that's when you need me there
With you, I'll always share because

[Chorus: Rihanna]
When the sun shine, we shine together
Told you I'll be here forever
Said ""I'll always be your friend""
Took an oath, I'ma stick it out 'til the end
Now that it's rainin' more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy, ayy, ayy, ayy
You might also like[Verse 3: Rihanna]
These fancy things
Will never come in between
You're part of my entity
Here for infinity
When the war has took its part
When the world has dealt its cards
If the hand is hard
Together, we'll mend your heart because

[Chorus: Rihanna]
When the sun shine, we shine together
Told you I'll be here forever
Said ""I'll always be your friend""
Took an oath, I'ma stick it out 'til the end
Now that it's rainin' more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy, ayy, ayy, ayy
[Bridge: Rihanna]
You can run into my arms
It's okay, don't be alarmed
Come into me
There's no distance in between our love
So, gonna let the rain pour
I'll be all you need and more because

[Chorus: Rihanna]
When the sun shine, we shine together
Told you I'll be here forever
Said ""I'll always be your friend""
Took an oath, I'ma stick it out 'til the end
Now that it's rainin' more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy
Under my umbrella
Ella-ella, ayy, ayy, ayy, ayy, ayy, ayy

[Outro: Rihanna]
It's rainin', rainin'
Ooh, baby, it's rainin', rainin'
Baby, come into me
Come into me
It's rainin', rainin'
Ooh, baby, it's rainin', rainin'
You can always come into me
Come into me
It's pourin' rain
It's pourin' rain
Come into me
Come into me
It's pourin' rain
It's pourin' rain
Come into me79Embed"
S&M,Rihanna,1,"81 Lyrics[Intro: Ester Dean]
Na-na-na, come on
Na-na-na, come on
Na-na-na-na-na, come on
Na-na-na, come on, come on, come on
Na-na-na-na, come on
Na-na-na, come on
Na-na-na-na-na, come on
Na-na-na, come on, come on, come on
Na-na-na-na

[Verse 1: Rihanna]
Feels so good being bad (Oh-oh-oh-oh-oh)
There's no way I'm turning back (Oh-oh-oh-oh-oh)
Now the pain is my pleasure 'cause nothing could measure
(Oh, oh, oh-oh-oh-oh-oh)
Love is great, love is fine (Oh-oh-oh-oh-oh)
Out the box, outta line (Oh-oh-oh-oh-oh)
The affliction of the feeling leaves me wanting more
(Oh, oh, oh-oh-oh-oh-oh)

[Chorus: Rihanna]
'Cause I may be bad, but I'm perfectly good at it
Sex in the air, I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me
'Cause I may be bad, but I'm perfectly good at it
Sex in the air, I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me
You might also like[Post-Chorus: Rihanna & Ester Dean]
Na-na-na, come on, come on, come on
I like it, like it
Come on, come on, come on
I like it, like it (Na-na-na)
Come on, come on, come on
I like it, like it
Come on, come on, come on
I like it, like it

[Verse 2: Rihanna]
Love is great, love is fine (Oh-oh-oh-oh-oh)
Out the box, outta line (Oh-oh-oh-oh-oh)
The affliction of the feeling leaves me wanting more
(Oh, oh, oh-oh-oh-oh-oh)

[Chorus: Rihanna]
'Cause I may be bad, but I'm perfectly good at it
Sex in the air, I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me

[Post-Chorus: Rihanna & Ester Dean]
Na-na-na, come on, come on, come on
I like it, like it
Come on, come on, come on
I like it, like it (Na-na-na)
Come on, come on, come on
I like it, like it
Come on, come on, come on
I like it, like it
[Refrain: Rihanna]
S-S-S and M-M-M
S-S-S and M-M-M

[Bridge: Rihanna]
Oh, I love the feeling you bring to me
Oh, you turn me on
It's exactly what I've been yearning for
Give it to me strong
And meet me in my boudoir
Make my body say, ""Ah-ah-ah""
I like it, like it

[Chorus: Rihanna]
'Cause I may be bad, but I'm perfectly good at it
Sex in the air, I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me
'Cause I may be bad, but I'm perfectly good at it
Sex in the air, I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me

[Post-Chorus: Rihanna & Ester Dean]
Na-na-na, come on, come on, come on
I like it, like it
Come on, come on, come on
I like it, like it (Na-na-na)
Come on, come on, come on
I like it, like it
Come on, come on, come on
I like it, like it
[Refrain: Rihanna]
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M52Embed"
Stay,Rihanna,1,"107 Lyrics[Verse 1: Rihanna]
All along, it was a fever
A cold sweat, hot-headed believer
I threw my hands in the air, said, ""Show me something""
He said, ""If you dare, come a little closer""

[Pre-Chorus: Rihanna]
'Round and around and around and around, we go
Oh, now, tell me now, tell me now, tell me now you know

[Chorus: Rihanna]
Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
I want you to stay
[Verse 2: Mikky Ekko]
It's not much of a life you're living
It's not just something you take, it's given

[Pre-Chorus: Mikky Ekko]
'Round and around and around and around, we go
Oh, now, tell me now, tell me now, tell me now you know

[Chorus: Mikky Ekko]
Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
And I want you to stay
You might also like[Bridge: Rihanna, Rihanna & Mikky Ekko, Mikky Ekko]
Ooh
The reason I hold on
Ooh
'Cause I need this hole gone
Well, funny you're the broken one
But I'm the only one who needed saving
'Cause when you never see the light
It's hard to know which one of us is caving

[Chorus: Rihanna, Rihanna & Mikky Ekko]
Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
I want you to stay
Stay

[Outro: Rihanna & Mikky Ekko, Rihanna]
I want you to stay
Ooh219Embed"
Don't Stop The Music,Rihanna,1,"56 ContributorsDon’t Stop the Music Lyrics[Intro: Rihanna]
Please don't stop the music (Music, music, music, music)
Please don't stop the music (Music, music, music, music)
Please don't stop the music (Music, music, music, music)
Please don't stop the music (Music, music, music, music)

[Verse 1: Rihanna]
It's gettin' late, I'm makin' my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah
Who knew that you'd be up in here lookin' like you do?
You're making stayin' over here impossible
Baby, I'ma say your aura is incredible
If you don't have to go, don't

[Pre-Chorus: Rihanna]
Do you know what you started? I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist, just let the music play
We're hand in hand, chest to chest, and now, we're face to face

[Chorus: Rihanna]
I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music
You might also like[Verse 2: Rihanna]
Baby, are you ready? 'Cause it's gettin' close
Don't you feel the passion ready to explode?
What goes on between us, no one has to know
This is a private show, oh

[Pre-Chorus: Rihanna]
Do you know what you started? I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist, just let the music play
We're hand in hand, chest to chest, and now, we're face to face

[Chorus: Rihanna]
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away
Let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

[Post-Chorus: Michael Jackson & Rihanna, Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (Please don't stop the music)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (Please don't stop the music)
[Bridge: Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (Please don't stop the music)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa

[Chorus: Rihanna]
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away (Ah, ah, ah, ah-ah)
Let's escape into the music, DJ, let it play
I just can't refuse it (Ah, ah, ah, ah-ah)
Like the way you do this, keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

[Post-Chorus: Michael Jackson & Rihanna, Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (Please don't stop the music)
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (Please don't stop the music)
[Outro: Michael Jackson & Rihanna, Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa (Please don't stop the music)
(Music, music, music, music, music, music, music)29Embed"
Diamonds,Rihanna,1,"Error fetching lyrics for 'Diamonds' by Rihanna: Request timed out:
HTTPSConnectionPool(host='genius.com', port=443): Read timed out. (read timeout=5)"
Needed Me,Rihanna,1,"Error fetching lyrics for 'Needed Me' by Rihanna: Request timed out:
HTTPSConnectionPool(host='genius.com', port=443): Read timed out. (read timeout=5)"
Breakin' Dishes,Rihanna,1,"35 Lyrics[Intro]
Ow-ow (Ow-ow)
Ow-ow (Ow-ow)
Ow-ow (Ow-ow-ow)
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am
(Am am am am am am am am, ow)

[Verse 1]
He been gone (Gone) since 3:30 (3:30)
Been coming home lately at 3:30 (3:30)
I'm super cool, I've been a fool
But now I'm hot, and baby, you gon' get it
Now I ain't trippin', ah, I ain't twisted, ah
I ain't demented, ha, well, just a lil' bit (Ha)
I'm kickin' asses, I'm taking names
I'm on flame, don't come home, babe

[Chorus]
I'm breakin' dishes up in here, all night (Uh-huh)
I ain't gon' stop until I see police lights (Uh-huh)
I'ma fight a man tonight, I'ma fight a man tonight
I'ma fight a man, a man, a man
A man, a man, a man, oh
You might also like[Verse 2]
I'm still waitin', come through the door
I'm killin' time, you know, bleachin' your clothes
I'm roastin' marshmallows on the fire
And what I'm burnin' is your attire
I'm getting restless, I'm getting tested
And I can't believe he's always out every night and never checks in
Is he cheatin'? Man, I don't know
I'm lookin' 'round for something else to throw

[Chorus]
I'm breakin' dishes up in here, all night (Uh-huh)
I ain't gon' stop until I see police lights (Uh-huh)
I'ma fight a man tonight, I'ma fight a man tonight
I'ma fight a man, a man, a man
A man, a man, a man, oh

[Bridge]
(Ah) I don't know who you think I am (I am, I am, I am, I am)
(I don't know who you think I am)
But I really don't give a damn right now (Ah)
If you don't come, I'ma huff and puff and blow this, blow this, oh
Blow this, blow this, I'ma blow this, blow this, oh
Blow this, blow this, I'ma blow this, blow this, oh
Blow this house, house down
Dishes, breakin' dishes, breakin' dishes
[Chorus]
I'm breakin' dishes up in here, all night (Uh-huh)
I ain't gon' stop until I see police lights (Uh-huh)
I'ma fight a man tonight, I'ma fight a man tonight
I'ma fight a man, a man, a man
A man, a man, a man
Fight a man, a man, a man
A man, a man, a man, oh

[Outro]
Breakin', breakin', breakin', breakin' (Dishes, dishes, dishes)
Breakin', breakin', breakin', breakin' (Dishes, dishes, dishes)
Breakin', breakin', breakin', breakin' (Dishes, dishes, dishes)
Breakin', breakin', breakin', breakin' (Dishes, dishes, dishes)5Embed"
we can't be friends (wait for your love),Ariana Grande,1,"139 Lyrics[Verse 1]
I didn't think you'd understand me
How could you ever even try?
I don't wanna tiptoe, but I don't wanna hide
But I don't wanna feed this monstrous fire
Just wanna let this story die
And I'll be alright

[Chorus]
We can't be friends
But I'd like to just pretend
You cling to your papers and pens
Wait until you like me again

[Post-Chorus]
Wait for your love
Lo-love, I'll wait for your love

[Verse 2]
Me and my truth, we sit in silence
Mm
Baby girl, it's just me and you
'Cause I don't wanna argue, but I don't wanna bite
My tongue, yeah, I think I'd rather die
You got me misunderstood
But at least I look this good
You might also like[Chorus]
We can't be friends
But I'd like to just pretend
You cling to your papers and pens
Wait until you like me again

[Post-Chorus]
Wait for your love
Lo-love, I'll wait for your love
I'll wait for your love
Lo-love, I'll wait for your love

[Bridge]
Know that you made me
I don't like how you paint me, yet I'm still here hanging
Not what you made me
It's somethin' like a daydream
But I feel so seen in the night
So for now, it's only me
And maybe that's all I need

[Chorus]
We can't be friends
But I'd like to just pretend
You cling to your papers and pens
Wait until you like me again
[Post-Chorus]
Wait for your love
Lo-love, I'll wait for your love
I'll wait for your love
Lo-love, I'll wait for your love

[Outro]
I'll wait for your love
I'll wait for your love
I'll wait for your love
I'll wait for your love
I'll wait for your love12Embed"
Santa Tell Me,Ariana Grande,1,"61 Lyrics[Chorus]
Santa, tell me if you're really there
Don't make me fall in love again if he won't be here next year
Santa, tell me if he really cares
'Cause I can't give it all away if he won't be here next year

[Verse 1]
Feeling Christmas all around
And I'm trying to play it cool
But it's hard to focus when I see him walking 'cross the room
""Let It Snow"" is blasting out
But I won't get in the mood
I'm avoiding every mistletoe until I know it's

[Pre-Chorus]
True love that he thinks of
So next Christmas I'm not all alone, boy

[Chorus]
Santa, tell me if you're really there
Don't make me fall in love again if he won't be here next year
Santa, tell me if he really cares
'Cause I can't give it all away if he won't be here next year

[Verse 2]
I've been down this road before
Fell in love on Christmas night
But on New Year's Day, I woke up and he wasn't by my side
Now I need someone to hold
Be my fire in the cold
But it's hard to tell if this is just a fling or if it's
You might also like[Pre-Chorus]
True love that he thinks of
So next Christmas I'm not all alone, boy

[Chorus]
Santa, tell me if you're really there
Don't make me fall in love again if he won't be here next year
Santa, tell me if he really cares
'Cause I can't give it all away if he won't be here next year

[Bridge]
Oh, I wanna have him beside me, like oh-woo-oh
On the 25th, by that fireplace, oh-woo-oh
But I don't want a new broken heart
This year I've got to be smart
Oh, baby
(Santa, tell me, Santa, tell me)
If he will be, if he will be here
(Santa, tell me, Santa, tell me)
Oh, woah

[Chorus]
Santa, tell me (Santa, tell me) if you're really there ('Cause I really care)
Don't make me fall in love again if he won't be here next year
Santa, tell me (Tell me) if he really cares (Tell me, boy)
'Cause I can't give it all away if he won't be here next year
Santa, tell me (Tell me) if you're really there (Santa, baby)
Don't make me fall in love again if he won't be here next year (If he won't be, if he won't be here)
Santa, tell me (Tell me) if he really cares (Do you care?)
'Cause I can't give it all away if he won't be here next year63Embed"
the boy is mine,Ariana Grande,1,"79 Lyrics[Verse 1]
How can it be? You and me
Might be meant to be, can't unsee it
But I don't wanna cause no scene
I'm usually so unproblematic
So independent, tell me why
'Cause the boy is mine, mine

[Pre-Chorus]
Somethin' about him is made for somebody like me
Baby, come over, come over (Over)
And God knows I'm tryin', but there's just no use in denying

[Chorus]
The boy is mine
I can't wait to try him
Le-let's get intertwined
The stars, they aligned
Thе boy is mine
Watch me take my timе
I can't believe my mind
The boy is divine
Boy is mine

[Verse 2]
Please know this ain't what I planned for
Probably wouldn't bet a dime or my life on
There's gotta be a reason why
My girls, they always come through in a sticky situation
Say, ""It's fine"" (It's fine)
Happens all the time
You might also like[Pre-Chorus]
Somethin' about him is made for somebody like me
Baby, come over, come over (Over)
And God knows I'm tryin', but there's just no use in denying

[Chorus]
The boy is mine
I can't wait to try him
Le-let's get intertwined
The stars, they aligned
The boy is mine
Watch me take my time
I can't believe my mind
The boy is divine
Boy is—

[Bridge]
And I know it's simply meant to be
And I, I take full accountability for all these tears
Promise you, I'm not usually like this
Shit, it's like news to me, to me
But I can't ignore my heart, boy

[Chorus]
The boy is mine
I can't wait to try him (Oh, yeah)
Le-let's get intertwined
The stars, they aligned
The boy is mine
Watch me take my time
I can't believe my mind
The boy is divine
Boy is mine9Embed"
One Last Time,Ariana Grande,1,"141 Lyrics[Verse 1]
I was a liar, I gave in to the fire
I know I should've fought it, at least I'm bein' honest
Feel like a failure 'cause I know that I failed you
I should've done you better 'cause you don't want a liar

[Pre-Chorus]
And I know, and I know, and I know she gives you everything
But, boy, I couldn't give it to you
And I know, and I know, and I know that you got everything
But I got nothin' here without you

[Chorus]
So, one last time
I need to be the one who takes you home
One more time
I promise after that, I'll let you go
Baby, I don't care if you got her in your heart
All I really care is you wake up in my arms
One last time
I need to be the one who takes you home

[Verse 2]
I don't deserve it, I know I don't deserve it
But stay with me a minute, I swear I'll make it worth it
Can't you forgive me? At least just temporarily
I know that this is my fault, I should've been more careful
You might also like[Pre-Chorus]
And I know, and I know, and I know she gives you everything
But, boy, I couldn't give it to you
And I know, and I know, and I know that you got everything
But I got nothin' here without you, baby

[Chorus]
So, one last time
I need to be the one who takes you home
One more time
I promise after that, I'll let you go
Baby, I don't care if you got her in your heart
All I really care is you wake up in my arms
One last time
I need to be the one who takes you home

[Bridge]
Yeah
I know I should've fought it, at least I'm bein' honest, hey
But stay with me a minute, I swear I'll make it worth it, babe
'Cause I don't wanna be without you (Oh)

[Chorus]
So, one last time
I need to be the one who takes you home (Takes you home, babe)
One more time
I promise after that, I'll let you go
Baby, I don't care if you got her in your heart, babe
All I really care is you wake up in my arms
One last time
I need to be the one who takes you home, yeah
[Outro]
One last time
I need to be the one who takes you home433Embed"
