name,artist,gender,lyrics
Die With A Smile,Bruno Mars,0,"158 Lyrics[Intro: Bruno Mars]
(Ooh, ooh)

[Verse 1: Bruno Mars]
I, I just woke up from a dream
Where you and I had to say goodbye
And I don't know what it all means
But since I survived, I realized

[Pre-Chorus: Bruno Mars]
Wherever you go, that's where I'll follow
Nobody's promised tomorrow
So I'ma love you every night like it's the last night
Like it's the last night

[Chorus: Bruno Mars]
If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you

[Post-Chorus: Bruno Mars]
(Ooh, ooh)
You might also like[Verse 2: Lady Gaga, Lady Gaga & Bruno Mars]
Ooh, lost, lost in the words that we scream
I don't even wanna do this anymore
'Cause you already know what you mean to me
And our love's the only war worth fighting for

[Pre-Chorus: Lady Gaga & Bruno Mars]
Wherever you go, that's where I'll follow
Nobody's promised tomorrow
So I'ma love you every night like it's the last night
Like it's the last night

[Chorus: Lady Gaga & Bruno Mars, Lady Gaga]
If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you

[Bridge: Bruno Mars, Lady Gaga & Both]
Right next to you
Next to you
Right next to you
Oh-oh
[Chorus: Lady Gaga, Lady Gaga & Bruno Mars, Bruno Mars]
If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you
If the world was ending
I'd wanna be next to you

[Outro: Bruno Mars, Lady Gaga & Bruno Mars]
(Ooh, ooh)
I'd wanna be next to you26Embed"
APT.,Bruno Mars,0,"82 Lyrics[Intro]
채영이가 좋아하는 랜덤 게임
랜덤 게임
Game start
[Chorus: ROSÉ]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh

[Verse 1: ROSÉ]
Kissy face, kissy face
Sent to your phone, but
I'm tryna kiss your lips for real (Uh-huh, uh-huh)
Red hearts, red hearts
That's what I'm on, yeah
Come give me somethin' I can feel, oh-oh, oh
[Pre-Chorus: ROSÉ]
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the
You might also like[Chorus: ROSÉ]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh

[Verse 2: Bruno Mars, Bruno Mars & ROSÉ]
It's whatever (Whatever), it's whatever (Whatever)
It's whatever (Whatever) you like (Woo)
Turn this 아파트 into a club (Uh-huh, uh-huh)
I'm talkin' drink, dance, smoke, freak, party all night (Come on)
건배, 건배, girl, what's up? Oh-oh, oh
[Pre-Chorus: Bruno Mars & ROSÉ]
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the

[Chorus: ROSÉ & Bruno Mars]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
[Bridge: ROSÉ, ROSÉ & Bruno Mars]
Hey, so now you know the game
Are you ready?
'Cause I'm comin' to get ya, get ya, get ya
Hold on, hold on
I'm on my way
Yeah, yeah, yeah-yeah, yeah
I'm on my way
Hold on, hold on
I'm on my way
Yeah, yeah, yeah-yeah, yeah
I'm on my way
[Pre-Chorus: ROSÉ & Bruno Mars]
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the

[Chorus: ROSÉ & Bruno Mars, ROSÉ, Bruno Mars]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh17Embed"
Locked out of Heaven,Bruno Mars,0,"90 Lyrics[Intro: Bruno Mars & Mark Ronson]
(One, two, one, two, three)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh)

[Verse 1]
Never had much faith in love or miracles (Uh)
Never wanna put my heart on the line (Uh)
But swimmin' in your water's somethin' spiritual (Uh)
I'm born again every time you spend the night, —ight (Uh)

[Pre-Chorus]
'Cause your sex takes me to paradise
Yeah, your sex takes me to paradise
And it shows
Yeah, yeah, yeah

[Chorus]
'Cause you make me feel like
I've been locked outta heaven
For too long
For too long
Yeah, you make me feel like
I've been locked outta heaven
For too long
For too long
See Bruno Mars LiveGet tickets as low as $586You might also like[Post-Chorus]
Aw, yeah, yeah, yeah, yeah (Uh)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh)

[Verse 2]
You bring me to my knees, you make me testify (Uh)
You can make a sinner change his ways (Uh)
Open up your gates 'cause I can't wait to see the light (Uh)
And right there is where I wanna stay, —ay (Uh)

[Pre-Chorus]
'Cause your sex takes me to paradise
Yeah, your sex takes me to paradise
And it shows
Yeah, yeah, yeah

[Chorus]
'Cause you make me feel like
I've been locked outta heaven
For too long
For too long
Yeah, you make me feel like
I've been locked outta heaven
For too long
For too long
[Bridge]
Oh, woah, woah, woah
Yeah, yeah, yeah
Can I just stay here?
Spend the rest of my days here?
Oh, woah, woah, woah
Yeah, yeah, yeah
Can I just stay here?
Spend the rest of my days here?

[Chorus]
'Cause you make me feel like
I've been locked outta heaven
For too long
For too long
Yeah, you make me feel like
I've been locked outta heaven
For too long
For too long

[Post-Chorus]
Aw, yeah, yeah, yeah, yeah (Uh)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh)82Embed"
Just the Way You Are,Bruno Mars,0,"65 Lyrics[Intro]
Oh, oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh

[Verse 1]
Oh, her eyes, her eyes make the stars look like they're not shinin'
Her hair, her hair falls perfectly without her tryin'
She's so beautiful, uh
And I tell her every day
Yeah, I know, I know, when I compliment her, she won't believe me
And it's so, it's so sad to think that she don't see what I see
But every time she asks me, ""Do I look okay?""
I say

[Chorus]
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
Yeah
See Bruno Mars LiveGet tickets as low as $586You might also like[Verse 2]
Her lips, her lips, I could kiss them all day if she'd let me
Her laugh, her laugh, she hates, but I think it's so sexy
She's so beautiful, uh
And I tell her every day
Oh, you know, you know, you know I'd never ask you to change
If perfect's what you're searching for, then just stay the same
So don't even bother askin' if you look okay
You know I'll say

[Chorus]
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are

[Bridge]
The way you are
The way you are
Girl, you're amazing
Just the way you are
[Chorus]
When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
Yeah53Embed"
That's What I Like,Bruno Mars,0,"201 Lyrics[Verse 1]
Ayy, ayy, ayy
I got a condo in Manhattan
Baby girl, what's happenin'?
You and your ass invited
So go on and get to clappin'
So pop it for a player
Pop, pop it for me
Turn around and drop it for a player
Drop, drop it for me
I'll rent a beach house in Miami (-ami)
Wake up with no jammies (Nope)
Lobster tail for dinner
Julio, serve that scampi (Julio!)
You got it if you want it
Got, got it if you want it
Said, you got it if you want it
Take my wallet if you want it now

[Pre-Chorus]
Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it, baby, you deserve it all
And I'm gonna give it to you

[Chorus]
Gold jewelry shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
See Bruno Mars LiveGet tickets as low as $586You might also like[Verse 2]
I'm talkin' trips to Puerto Rico (Bih)
Say the word and we go (Say it)
You can be my freaka (Brrrt!)
Girl, I'll be your fleeko, Mamacita
I will never make a promise that I can't keep
I promise that your smile ain't gon' ever leave
Shoppin' sprees in Paris
Everything 24 karats
Take a look in that mirror
Now, tell me, who's the fairest?
Is it you? (Is it you?) Is it me? (Is it me?)
Say it's us (Say it's us) and I'll agree, baby

[Pre-Chorus]
Jump in the Cadillac, girl, let's put some miles on it
Anything you want, just to put a smile on it
You deserve it, baby, you deserve it all
And I'm gonna give it to you

[Chorus]
Gold jewelry shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night
Silk sheets and diamonds all white
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
[Bridge]
You say you want a good time
Well, here I am, baby, here I am, baby
Talk to me, talk to me, talk to me, baby
Tell me, what's on your mind? (What's on your mind?)
If you want it, girl, come and get it
All this is here for you
Tell me, baby, tell me, tell me, baby
What you tryna do?

[Chorus]
Gold jewelry shinin' so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like (That's what I like, babe)
Lucky for you, that's what I like, that's what I like (Oh, oh)
Sex by the fire at night
Silk sheets and diamonds all white (All white)
Lucky for you, that's what I like, that's what I like (That's what I like, babe)
Lucky for you, that's what I like, that's what I like (Ooh, ooh, ooh)97Embed"
When I Was Your Man,Bruno Mars,0,"111 Lyrics[Verse 1]
Same bed, but it feels just a little bit bigger now
Our song on the radio, but it don't sound the same
When our friends talk about you, all it does is just tear me down
'Cause my heart breaks a little when I hear your name

[Pre-Chorus]
It all just sounds like (Ooh, ooh)
Mm, too young, too dumb to realize

[Chorus]
That I should've bought you flowers
And held your hand
Shoulda gave you all my hours
When I had the chance
Take you to every party
'Cause all you wanted to do was dance
Now my baby's dancin'
But she's dancin' with another man

[Verse 2]
Uh, my pride, my ego, my needs, and my selfish ways
Caused a good, strong woman like you to walk out my life
Now I'll never, never get to clean up the mess I made, oh
And that haunts me every time I close my eyes
See Bruno Mars LiveGet tickets as low as $586You might also like[Pre-Chorus]
It all just sounds like (Ooh, ooh)
Mm, too young, too dumb to realize

[Chorus]
That I should've bought you flowers
And held your hand
Shoulda gave you all my hours
When I had the chance
Take you to every party
'Cause all you wanted to do was dance
Now my baby's dancin'
But she's dancin' with another man

[Bridge]
Although it hurts
I'll be the first to say that
I was wrong
Oh, I know I'm probably much too late
To try and apologize for my mistakes
But I just want you to know

[Chorus]
I hope he buys you flowers
I hope he holds your hand
Give you all his hours
When he has the chance
Take you to every party
'Cause I remember how much you love to dance
Do all the things I should've done
When I was your man
Do all the things I should've done
When I was your man180Embed"
Grenade,Bruno Mars,0,"137 Lyrics[Verse 1]
Easy come, easy go, that's just how you live
Oh, take, take, take it all but you never give
Should've known you was trouble from the first kiss
Had your eyes wide open, why were they open?

[Pre-Chorus]
Gave you all I had, and you tossed it in the trash
You tossed it in the trash, you did
To give me all your love is all I ever asked
'Cause what you don't understand is

[Chorus]
I'd catch a grenade for ya (Yeah, yeah, yeah)
Throw my hand on a blade for ya (Yeah, yeah, yeah)
I'd jump in front of a train for ya (Yeah, yeah, yeah)
You know I'd do anything for ya (Yeah, yeah, yeah), oh, oh
I would go through all this pain
Take a bullet straight through my brain
Yes, I would die for you, baby
But you won't do the same

[Post-Chorus]
No, no, no, no
Uh
See Bruno Mars LiveGet tickets as low as $586You might also like[Verse 2]
Black, black, black and blue, beat me 'til I'm numb
Tell the devil I said ""hey"" when you get back to where you're from
Mad woman, bad woman, that's just what you are
Yeah, you'll smile in my face, then rip the brakes out my car

[Pre-Chorus]
Gave you all I had, and you tossed it in the trash
You tossed it in the trash, yes, you did
To give me all your love is all I ever asked
'Cause what you don't understand is

[Chorus]
I'd catch a grenade for ya (Yeah, yeah, yeah)
Throw my hand on a blade for ya (Yeah, yeah, yeah)
I'd jump in front of a train for ya (Yeah, yeah, yeah)
You know I'd do anything for ya (Yeah, yeah, yeah), oh, oh
I would go through all this pain
Take a bullet straight through my brain
Yes, I would die for you, baby
But you won't do the same

[Bridge]
If my body was on fire
Ooh, you'd watch me burn down in flames
You said you loved me, you're a liar
'Cause you never, ever, ever did, baby
[Chorus]
(Uh) But darlin', I'd still catch a grenade for ya (Yeah, yeah, yeah)
Throw my hand on a blade for ya (Yeah, yeah, yeah)
I'd jump in front of a train for ya (Yeah, yeah, yeah)
You know I'd do anything for ya (Yeah, yeah, yeah), oh, oh
I would go through all this pain
Take a bullet straight through my brain
Yes, I would die for you, baby
But you won't do the same

[Outro]
No, you won't do the same
You wouldn't do the same
Ooh, you'd never do the same
No, no, no, no115Embed"
It Will Rain,Bruno Mars,0,"72 Lyrics[Verse 1]
If you ever leave me, baby
Leave some morphine at my door
'Cause it would take a whole lot of medication
To realize what we used to have
We don't have it anymore
There's no religion that could save me
No matter how long my knees are on the floor, oh
So keep in mind all the sacrifices I'm makin'
To keep you by my side
To keep you from walkin' out the door

[Chorus]
'Cause there'll be no sunlight, if I lose you, baby
There'll be no clear skies, if I lose you, baby
Just like the clouds, my eyes will do the same
If you walk away, every day, it'll rain, rain, rain

[Verse 2]
I'll never be your mother's favorite
Your daddy can't even look me in the eye
Ooh, if I was in their shoes, I'd be doin' the same thing
Sayin', ""There goes my little girl
Walkin' with that troublesome guy""
But they're just afraid of somethin' they can't understand
Ooh, but, little darlin', watch me change their minds
Yeah, for you, I'll try, I'll try, I'll try, I'll try
See Bruno Mars LiveGet tickets as low as $586You might also like[Refrain]
And pick up these broken pieces 'til I'm bleedin'
If that'll make you mine

[Chorus]
'Cause there'll be no sunlight, if I lose you, baby
There'll be no clear skies, if I lose you, baby
Just like the clouds, my eyes will do the same
If you walk away, every day it'll rain, rain, rain

[Bridge]
Oh, don't you say (Don't you say) goodbye (Goodbye)
Don't you say (Don't you say) goodbye (Goodbye)

[Refrain]
I'll pick up these broken pieces 'til I'm bleedin'
If that'll make it right

[Chorus]
'Cause there'll be no sunlight, if I lose you, baby
There'll be no clear skies, if I lose you, baby
Just like the clouds, my eyes will do the same
If you walk away, every day it'll rain, rain, rain67Embed"
Talking to the Moon,Bruno Mars,0,"96 Lyrics[Verse 1]
I know you're somewhere out there, somewhere far away
I want you back, I want you back
My neighbors think I'm crazy, but they don't understand
You're all I had, you're all I had

[Pre-Chorus]
At night when the stars light up my room
I sit by myself

[Chorus]
Talkin' to the moon
Tryna get to you
In hopes you're on the other side talkin' to me, too
Or am I a fool who sits alone
Talkin' to the moon?
Oh

[Verse 2]
I'm feeling like I'm famous, the talk of the town
They say I've gone mad, yeah, I've gone mad
But they don't know what I know, 'cause when the sun goes down
Someone's talkin' back, yeah, they're talkin' back, oh

[Pre-Chorus]
At night when the stars light up my room
I sit by myself
See Bruno Mars LiveGet tickets as low as $586You might also like[Chorus]
Talkin' to the moon
Tryna get to you
In hopes you're on the other side talkin' to me, too
Or am I a fool who sits alone
Talkin' to the moon?

[Bridge]
Oh-oh, oh-oh, oh-oh
Do you ever hear me callin'?
Oh-oh (Oh-oh-oh), oh-oh (Oh-oh-oh)
Oh-oh

[Chorus]
'Cause every night, I'm talkin' to the moon
Still tryna get to you
In hopes you're on the other side talkin' to me, too
Or am I a fool who sits alone
Talkin' to the moon?
Oh

[Outro]
I know you're somewhere out there, somewhere far away89Embed"
Marry You,Bruno Mars,0,"63 Lyrics[Chorus]
It's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
Is it the look in your eyes, or is it this dancing juice?
Who cares, baby? I think I wanna marry you

[Verse 1]
Well, I know this little chapel on the boulevard, we can go
No one will know, oh, come on, girl
Who cares if we're trashed? Got a pocket full of cash we can blow
Shots of Patrón and it's on, girl

[Pre-Chorus]
Don't say no, no, no, no, no
Just say yeah, yeah, yeah, yeah, yeah
And we'll go, go, go, go, go
If you're ready, like I'm ready

[Chorus]
'Cause it's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
Is it the look in your eyes, or is it this dancing juice?
Who cares, baby? I think I wanna marry you
Oh

[Verse 2]
I'll go get a ring, let the choir bells sing like, ""Ooh""
So what you wanna do? Let's just run, girl
If we wake up and you wanna break up, that's cool
No, I won't blame you, it was fun, girl
See Bruno Mars LiveGet tickets as low as $586You might also like[Pre-Chorus]
Don't say no, no, no, no, no
Just say yeah, yeah, yeah, yeah, yeah
And we'll go, go, go, go, go
If you're ready, like I'm ready

[Chorus]
'Cause it's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
Is it the look in your eyes, or is it this dancing juice?
Who cares, baby? I think I wanna marry you

[Bridge]
Just say, ""I do""
Tell me right now, baby, tell me right now, baby, baby
Just say, ""I do""
Tell me right now, baby, tell me right now, baby, baby, oh

[Chorus]
It's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
Is it the look in your eyes, or is it this dancing juice?
Who cares, baby? I think I wanna marry you46Embed"
Shape of You,Ed Sheeran,0,"360 ContributorsTranslationsTürkçeEspañolPortuguêsΕλληνικάDeutschFrançaisItalianoالعربيةPolski한국어СрпскиShape of You Lyrics[Verse 1]
A club isn't the best place to find a lover
So the bar is where I go (Mm)
Me and my friends at the table doin' shots
Drinkin' fast and then we talk slow (Mm)
And you come over and start up a conversation with just me
And trust me, I'll give it a chance now (Mm)
Take my hand, stop, put Van the Man on the jukebox
And then we start to dance and now I'm singin' like

[Pre-Chorus]
Girl, you know I want your love
Your love was handmade for somebody like me
Well, come on now, follow my lead
I may be crazy, don't mind me
Say, ""Boy, let's not talk too much""
Grab on my waist and put that body on me
Well, come on now, follow my lead
Come, come on now, follow my lead, mm

[Chorus]
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body
You might also like[Post-Chorus]
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you

[Verse 2]
One week in, we let the story begin
We're goin' out on our first date (Mm)
You and me are thrifty, so go all-you-can-eat
Fill up your bag and I fill up a plate (Mm)
We talk for hours and hours about the sweet and the sour
And how your family is doin' okay (Mm)
And leave and get in a taxi, and kiss in the back seat
Tell the driver make the radio play and I'm singin' like

[Pre-Chorus]
Girl, you know I want your love
Your love was handmade for somebody like me
Well, come on now, follow my lead
I may be crazy, don't mind me
Say, ""Boy, let's not talk too much""
Grab on my waist and put that body on me
Well, come on now, follow my lead
Come, come on now, follow my lead, mm
[Chorus]
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body

[Post-Chorus]
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you

[Bridge]
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
[Chorus]
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body

[Outro]
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you409Embed"
Perfect,Ed Sheeran,0,"336 Lyrics[Verse 1]
I found a love for me
Oh, darlin', just dive right in and follow my lead
Well, I found a girl, beautiful and sweet
Oh, I never knew you were the someone waitin' for me

[Pre-Chorus]
'Cause we were just kids when we fell in love
Not knowin' what it was
I will not give you up this time
But, darlin', just kiss me slow
Your heart is all I own
And in your eyes, you're holdin' mine

[Chorus]
Baby, I'm dancin' in the dark with you between my arms
Barefoot on the grass while listenin' to our favourite song
When you said you looked a mess, I whispered underneath my breath
But you heard it, ""Darlin', you look perfect tonight""

[Verse 2]
Well, I found a woman stronger than anyone I know
She shares my dreams, I hope that, someday, I'll share her home
I found a love to carry more than just my secrets
To carry love, to carry children of our own
You might also like[Pre-Chorus]
We are still kids, but we're so in love
Fightin' against all odds
I know we'll be alright this time
Darlin', just hold my hand
Be my girl, I'll be your man
I see my future in your eyes

[Chorus]
Baby, I'm dancin' in the dark with you between my arms
Barefoot on the grass while listenin' to our favourite song
When I saw you in that dress, lookin' so beautiful
I don't deserve this, darlin', you look perfect tonight

[Bridge]
No, no, no
Mm, no, no

[Chorus]
Baby, I'm dancin' in the dark with you between my arms
We're barefoot on the grass, oh, listenin' to our favourite song
I have faith in what I see, now I know I have met
An angel in person and she looks perfect
I don't deserve this, you look perfect tonight265Embed"
Photograph,Ed Sheeran,0,"178 Lyrics[Verse 1]
Lovin' can hurt
Lovin' can hurt sometimes
But it's the only thing that I know
And when it gets hard
You know it can get hard sometimes
It is the only thing that makes us feel alive
[Pre-Chorus]
We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closin'
Hearts are never broken
And time's forever frozen still

[Chorus]
So you can keep me
Inside the pocket of your ripped jeans
Holdin' me closer till our eyes meet
You won't ever be alone
Wait for me to come home

[Verse 2]
Lovin' can heal
Lovin' can mend your soul
And it's the only thing that I know, know
I swear it will get easier
Remember that with every piece of ya
Mm, and it's the only thing we take with us when we die
You might also like[Pre-Chorus]
Mm, we keep this love in this photograph
We made these memories for ourselves
Where our eyes are never closin'
Hearts were never broken
And time's forever frozen still

[Chorus]
So you can keep me
Inside the pocket of your ripped jeans
Holdin' me closer till our eyes meet
You won't ever be alone
And if you hurt me
Well, that's okay, baby, only words bleed
Inside these pages, you just hold me
And I won't ever let you go
Wait for me to come home

[Bridge]
Wait for me to come home
Wait for me to come home
Wait for me to come home

[Chorus]
Oh, you can fit me
Inside that necklace you got when you were sixteen
Next to your heartbeat, where I should be
Keep it deep within your soul
And if you hurt me
Well, that's okay, baby, only words bleed
Inside these pages, you just hold me
And I won't ever let you go
[Outro]
When I'm away, I will remember how you kissed me
Under the lamppost back on Sixth Street
Hearin' you whisper through the phone
""Wait for me to come home""275Embed"
